AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,CountExist,CountPass,TotalExistPercent,ExistPassPercent
3_120_0.75_125_12.csv,N,,,N,,,N,,,Y,Yes,2.016831158349337,N,1,1,0.2,1.0
3_120_0.75_125_14.csv,N,,,N,,,N,,,Y,Yes,2.016831158349337,N,1,1,0.2,1.0
3_120_0.75_125_16.csv,N,,,N,,,N,,,Y,Yes,2.016831158349337,N,1,1,0.2,1.0
3_120_0.75_125_18.csv,N,,,N,,,N,,,Y,Yes,2.016831158349337,N,1,1,0.2,1.0
3_120_0.75_125_20.csv,N,,,N,,,N,,,Y,Yes,2.016831158349337,N,1,1,0.2,1.0
3_120_0.75_125_4.csv,N,,,N,,,N,,,Y,Yes,2.016831158349337,N,1,1,0.2,1.0
3_120_0.75_125_6.csv,N,,,N,,,N,,,Y,Yes,2.016831158349337,N,1,1,0.2,1.0
3_120_0.75_125_8.csv,N,,,N,,,N,,,Y,Yes,2.016831158349337,N,1,1,0.2,1.0
3_120_0.75_150_10.csv,N,,,N,,,N,,,Y,Yes,2.9091802056344127,N,1,1,0.2,1.0
3_120_0.75_150_12.csv,N,,,N,,,N,,,Y,Yes,2.9091802056344127,N,1,1,0.2,1.0
3_120_0.75_150_14.csv,N,,,N,,,N,,,Y,Yes,2.9091802056344127,N,1,1,0.2,1.0
3_120_0.75_150_16.csv,N,,,N,,,N,,,Y,Yes,2.9091802056344127,N,1,1,0.2,1.0
3_120_0.75_150_18.csv,N,,,N,,,N,,,Y,Yes,2.9091802056344127,N,1,1,0.2,1.0
3_120_0.75_150_20.csv,N,,,N,,,N,,,Y,Yes,2.9091802056344127,N,1,1,0.2,1.0
3_120_0.75_150_4.csv,N,,,N,,,N,,,Y,Yes,2.9091802056344127,N,1,1,0.2,1.0
