AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,isExist6,Pass6,Score_6,isExist7,Pass7,Score_7,isExist8,Pass8,Score_8,isExist9,CountExist,CountPass,TotalExistPercent,ExistPassPercent
1_60_1.25_75_14.csv,N,,,Y,No,1.1820551016784453,N,,,Y,No,0.7284608448494025,N,Y,No,0.27559395140843235,N,,,N,,,N,3,0,0.3333333333333333,0.0
1_60_1.25_75_16.csv,N,,,Y,No,1.1820551016784453,N,,,Y,No,0.7284608448494025,N,Y,No,0.27559395140843235,N,,,N,,,N,3,0,0.3333333333333333,0.0
1_60_1.25_75_18.csv,N,,,Y,No,1.1820551016784453,N,,,Y,No,0.7284608448494025,N,Y,No,0.27559395140843235,N,,,N,,,N,3,0,0.3333333333333333,0.0
1_60_1.25_75_20.csv,N,,,Y,No,1.1820551016784453,N,,,Y,No,0.7284608448494025,N,Y,No,0.27559395140843235,N,,,N,,,N,3,0,0.3333333333333333,0.0
1_60_1.25_75_4.csv,N,,,Y,No,1.1347753114944135,N,,,Y,No,0.7284608936329714,N,Y,No,0.2755933074506517,N,,,N,,,N,3,0,0.3333333333333333,0.0
1_60_1.25_75_6.csv,N,,,Y,No,1.1820551016784453,N,,,Y,No,0.7284608448494025,N,Y,No,0.27559395140843235,N,,,N,,,N,3,0,0.3333333333333333,0.0
1_60_1.25_75_8.csv,N,,,Y,No,1.1820551016784453,N,,,Y,No,0.7284608448494025,N,Y,No,0.27559395140843235,N,,,N,,,N,3,0,0.3333333333333333,0.0
3_60_1.25_75_10.csv,N,,,Y,No,1.1820551016784453,N,,,Y,No,0.7284608448494025,N,Y,No,0.27559395140843235,N,,,N,,,N,3,0,0.3333333333333333,0.0
3_60_1.25_75_12.csv,N,,,Y,No,1.1820551016784453,N,,,Y,No,0.7284608448494025,N,Y,No,0.27559395140843235,N,,,N,,,N,3,0,0.3333333333333333,0.0
3_60_1.25_75_14.csv,N,,,Y,No,1.1820551016784453,N,,,Y,No,0.7284608448494025,N,Y,No,0.27559395140843235,N,,,N,,,N,3,0,0.3333333333333333,0.0
3_60_1.25_75_16.csv,N,,,Y,No,1.1820551016784453,N,,,Y,No,0.7284608448494025,N,Y,No,0.27559395140843235,N,,,N,,,N,3,0,0.3333333333333333,0.0
3_60_1.25_75_18.csv,N,,,Y,No,1.1820551016784453,N,,,Y,No,0.7284608448494025,N,Y,No,0.27559395140843235,N,,,N,,,N,3,0,0.3333333333333333,0.0
3_60_1.25_75_20.csv,N,,,Y,No,1.1820551016784453,N,,,Y,No,0.7284608448494025,N,Y,No,0.27559395140843235,N,,,N,,,N,3,0,0.3333333333333333,0.0
3_60_1.25_75_4.csv,N,,,Y,No,1.1347753114944135,N,,,Y,No,0.7284608936329714,N,Y,No,0.2755933074506517,N,,,N,,,N,3,0,0.3333333333333333,0.0
3_60_1.25_75_6.csv,N,,,Y,No,1.1820551016784453,N,,,Y,No,0.7284608448494025,N,Y,No,0.27559395140843235,N,,,N,,,N,3,0,0.3333333333333333,0.0
3_60_1.25_75_8.csv,N,,,Y,No,1.1820551016784453,N,,,Y,No,0.7284608448494025,N,Y,No,0.27559395140843235,N,,,N,,,N,3,0,0.3333333333333333,0.0
2_40_1.75_100_4.csv,N,,,Y,Yes,3.6151060504576913,Y,Yes,2.265255162326146,Y,No,-0.07752569885883356,N,N,,,N,,,N,,,N,3,2,0.3333333333333333,0.6666666666666666
2_40_2_100_8.csv,N,,,Y,Yes,3.602239509443511,Y,Yes,2.0136204360867827,Y,No,-0.30077140061644,N,N,,,N,,,Y,No,0.19864999886312332,N,4,2,0.4444444444444444,0.5
2_100_1.75_100_12.csv,N,,,Y,No,1.076912040001527,N,,,Y,No,0.36071357417223293,N,N,,,N,,,Y,No,0.7814147601352223,N,3,0,0.3333333333333333,0.0
2_100_1.75_50_12.csv,N,,,Y,No,1.076912040001527,N,,,Y,No,0.36071357417223293,N,N,,,N,,,Y,No,0.7814147601352223,N,3,0,0.3333333333333333,0.0
2_100_1.75_75_12.csv,N,,,Y,No,1.076912040001527,N,,,Y,No,0.36071357417223293,N,N,,,N,,,Y,No,0.7814147601352223,N,3,0,0.3333333333333333,0.0
2_120_0.75_175_4.csv,N,,,Y,No,0.2962855500664134,N,,,Y,No,0.661609077144849,N,N,,,N,,,N,,,N,2,0,0.2222222222222222,0.0
2_120_0.75_225_4.csv,N,,,N,,,N,,,Y,No,0.9615087087187187,N,N,,,N,,,N,,,N,1,0,0.1111111111111111,0.0
2_40_1.75_125_8.csv,N,,,Y,Yes,3.1923177659752326,N,,,Y,No,0.12054249200104167,N,Y,No,1.2036385511866863,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
2_100_1.5_150_4.csv,N,,,N,,,N,,,Y,No,0.6448869780291905,N,Y,No,-0.03333186366532904,N,,,Y,No,0.33757305188417547,N,3,0,0.3333333333333333,0.0
2_40_1.5_125_10.csv,N,,,Y,Yes,2.201420877308429,N,,,Y,No,0.08710154736508618,N,Y,No,0.6535676988385778,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
2_40_1.5_125_12.csv,N,,,Y,Yes,2.12822638644403,N,,,Y,No,0.16549383995372363,N,Y,No,0.6410657160656807,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
2_40_1.5_125_14.csv,N,,,Y,Yes,2.12822638644403,N,,,Y,No,0.1323581334199802,N,Y,No,0.5410380336956566,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
2_40_1.5_125_16.csv,N,,,Y,Yes,2.12822638644403,N,,,Y,No,0.1323581334199802,N,Y,No,0.5410380336956566,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
2_40_1.5_125_18.csv,N,,,Y,Yes,2.12822638644403,N,,,Y,No,0.1323581334199802,N,Y,No,0.5410380336956566,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
2_40_1.5_125_20.csv,N,,,Y,Yes,2.12822638644403,N,,,Y,No,0.1323581334199802,N,Y,No,0.5410380336956566,N,,,N,,,N,3,1,0.3333333333333333,0.3333333333333333
