AllPara,isExist1,Pass1,Score_1,isExist2,Pass2,Score_2,isExist3,Pass3,Score_3,isExist4,Pass4,Score_4,isExist5,CountExist,CountPass,TotalExistPercent,ExistPassPercent
1_20_1_125_18.csv,N,,,Y,No,-0.6171483753371135,N,,,Y,No,-0.050207429672792014,N,2,0,0.4,0.0
1_20_1_125_20.csv,N,,,Y,No,-0.6171483753371135,N,,,Y,No,-0.050207429672792014,N,2,0,0.4,0.0
1_20_1_125_4.csv,N,,,Y,No,-0.6171483753371135,N,,,Y,No,-0.050207429672792014,N,2,0,0.4,0.0
1_20_1_125_6.csv,N,,,Y,No,-0.6171483753371135,N,,,Y,No,-0.050207429672792014,N,2,0,0.4,0.0
1_20_1_125_8.csv,N,,,Y,No,-0.6171483753371135,N,,,Y,No,-0.050207429672792014,N,2,0,0.4,0.0
3_20_1_125_10.csv,N,,,Y,No,-0.6171483753371135,N,,,Y,No,-0.050207429672792014,N,2,0,0.4,0.0
3_20_1_125_12.csv,N,,,Y,No,-0.6171483753371135,N,,,Y,No,-0.050207429672792014,N,2,0,0.4,0.0
3_20_1_125_14.csv,N,,,Y,No,-0.6171483753371135,N,,,Y,No,-0.050207429672792014,N,2,0,0.4,0.0
3_20_1_125_16.csv,N,,,Y,No,-0.6171483753371135,N,,,Y,No,-0.050207429672792014,N,2,0,0.4,0.0
3_20_1_125_18.csv,N,,,Y,No,-0.6171483753371135,N,,,Y,No,-0.050207429672792014,N,2,0,0.4,0.0
3_20_1_125_20.csv,N,,,Y,No,-0.6171483753371135,N,,,Y,No,-0.050207429672792014,N,2,0,0.4,0.0
3_20_1_125_4.csv,N,,,Y,No,-0.6171483753371135,N,,,Y,No,-0.050207429672792014,N,2,0,0.4,0.0
3_20_1_125_6.csv,N,,,Y,No,-0.6171483753371135,N,,,Y,No,-0.050207429672792014,N,2,0,0.4,0.0
3_20_1_125_8.csv,N,,,Y,No,-0.6171483753371135,N,,,Y,No,-0.050207429672792014,N,2,0,0.4,0.0
1_40_1_150_10.csv,N,,,Y,No,-0.3899967188377512,N,,,Y,No,-0.16723058805092403,N,2,0,0.4,0.0
1_40_1_150_12.csv,N,,,Y,No,-0.3899967188377512,N,,,Y,No,-0.16723058805092403,N,2,0,0.4,0.0
