AllPara,isExist1,Pass1,Score_1,isExist2,isExist3,isExist4,Pass4,Score_4,isExist5,Pass5,Score_5,isExist6,Pass6,Score_6,isExist7,CountExist,CountPass,TotalExistPercent,ExistPassPercent
3_120_1.75_150_8.csv,Y,No,1.125095929158155,N,N,N,,,N,,,N,,,N,1,0,0.14285714285714285,0.0
2_20_1_50_10.csv,Y,No,1.0550233171100194,N,N,N,,,Y,No,1.1268367879884984,N,,,N,2,0,0.2857142857142857,0.0
2_20_1_50_12.csv,Y,No,1.0550233171100194,N,N,N,,,Y,No,1.1268367879884984,N,,,N,2,0,0.2857142857142857,0.0
2_20_1_50_14.csv,Y,No,1.0550233171100194,N,N,N,,,Y,No,1.1268367879884984,N,,,N,2,0,0.2857142857142857,0.0
2_20_1_50_16.csv,Y,No,1.0550233171100194,N,N,N,,,Y,No,1.1268367879884984,N,,,N,2,0,0.2857142857142857,0.0
2_20_1_50_18.csv,Y,No,1.0550233171100194,N,N,N,,,Y,No,1.1268367879884984,N,,,N,2,0,0.2857142857142857,0.0
2_20_1_50_20.csv,Y,No,1.0550233171100194,N,N,N,,,Y,No,1.1268367879884984,N,,,N,2,0,0.2857142857142857,0.0
2_20_1_50_8.csv,Y,No,1.0550233171100194,N,N,N,,,Y,No,1.1268367879884984,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.25_125_10.csv,Y,No,1.0590121574683964,N,N,N,,,Y,No,1.085546824505265,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.25_125_12.csv,Y,No,1.0590121574683964,N,N,N,,,Y,No,1.085546824505265,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.25_125_14.csv,Y,No,1.0590121574683964,N,N,N,,,Y,No,1.085546824505265,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.25_125_16.csv,Y,No,1.0590121574683964,N,N,N,,,Y,No,1.085546824505265,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.25_125_18.csv,Y,No,1.0590121574683964,N,N,N,,,Y,No,1.085546824505265,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.25_125_20.csv,Y,No,1.0590121574683964,N,N,N,,,Y,No,1.085546824505265,N,,,N,2,0,0.2857142857142857,0.0
2_20_1.25_125_6.csv,Y,No,1.0590121574683964,N,N,N,,,Y,No,1.146373815687777,N,,,N,2,0,0.2857142857142857,0.0
