Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Score_4,Pass4,Para5,Pass5
,,,,,2_20_1.75_75_6.csv,0.2840459453816978,-0.019288380731374597,-0.16351545515110966,No,,,,,,1_80_0.75_50_12.csv,0.386183467326493,-0.015327616567443551,-0.19723805015972187,No,,
,,,,,1_40_1_75_10.csv,0.28370024486981027,-0.02929668586380533,-0.2483599318239823,No,,,,,,1_80_0.75_50_14.csv,0.386183467326493,-0.015327616567443551,-0.19723805015972187,No,,
,,,,,1_40_1_75_12.csv,0.28370024486981027,-0.02929668586380533,-0.2483599318239823,No,,,,,,1_80_0.75_50_16.csv,0.386183467326493,-0.015327616567443551,-0.19723805015972187,No,,
,,,,,1_40_1_75_14.csv,0.28370024486981027,-0.02929668586380533,-0.2483599318239823,No,,,,,,1_80_0.75_50_18.csv,0.386183467326493,-0.015327616567443551,-0.19723805015972187,No,,
,,,,,1_40_1_75_16.csv,0.28370024486981027,-0.02929668586380533,-0.2483599318239823,No,,,,,,1_80_0.75_50_20.csv,0.386183467326493,-0.015327616567443551,-0.19723805015972187,No,,
,,,,,1_40_1_75_18.csv,0.28370024486981027,-0.02929668586380533,-0.2483599318239823,No,,,,,,1_80_0.75_50_6.csv,0.386183467326493,-0.015327616567443551,-0.19723805015972187,No,,
,,,,,1_40_1_75_20.csv,0.28370024486981027,-0.02929668586380533,-0.2483599318239823,No,,,,,,1_80_0.75_50_8.csv,0.386183467326493,-0.015327616567443551,-0.19723805015972187,No,,
,,,,,1_40_1_75_4.csv,0.28370024486981027,-0.02929668586380533,-0.2483599318239823,No,,,,,,1_80_0.75_75_10.csv,0.386183467326493,-0.015327616567443551,-0.19723805015972187,No,,
,,,,,1_40_1_75_6.csv,0.28370024486981027,-0.02929668586380533,-0.2483599318239823,No,,,,,,1_80_0.75_75_12.csv,0.386183467326493,-0.015327616567443551,-0.19723805015972187,No,,
,,,,,1_40_1_75_8.csv,0.28370024486981027,-0.02929668586380533,-0.2483599318239823,No,,,,,,1_80_0.75_75_14.csv,0.386183467326493,-0.015327616567443551,-0.19723805015972187,No,,
,,,,,3_40_1_75_10.csv,0.28370024486981027,-0.02929668586380533,-0.2483599318239823,No,,,,,,1_80_0.75_75_16.csv,0.386183467326493,-0.015327616567443551,-0.19723805015972187,No,,
,,,,,3_40_1_75_12.csv,0.28370024486981027,-0.02929668586380533,-0.2483599318239823,No,,,,,,1_80_0.75_75_18.csv,0.386183467326493,-0.015327616567443551,-0.19723805015972187,No,,
